repo_full_name,repo_url,repo_stars,repo_language,issues,median_ttc_days,avg_comments
dnbexperience/eufemia,https://github.com/dnbexperience/eufemia,58,TypeScript,1,4.958715277777777,5.0
pyccel/psydac,https://github.com/pyccel/psydac,58,Python,1,40.798090277777774,3.0
woocommerce/google-listings-and-ads,https://github.com/woocommerce/google-listings-and-ads,58,PHP,1,15.685972222222222,1.0
towns-protocol/towns,https://github.com/towns-protocol/towns,57,Go,1,10.933287037037037,2.0
z390development/z390,https://github.com/z390development/z390,57,Java,1,0.9294212962962963,0.0
Siemens-Healthineers/K2s,https://github.com/Siemens-Healthineers/K2s,56,PowerShell,1,0.057060185185185186,0.0
intel/torch-xpu-ops,https://github.com/intel/torch-xpu-ops,56,C++,1,102.19166666666666,1.0
openconfig/featureprofiles,https://github.com/openconfig/featureprofiles,56,Go,1,50.982708333333335,3.0
JuliaLang/LinearAlgebra.jl,https://github.com/JuliaLang/LinearAlgebra.jl,54,Julia,1,580.5105324074074,11.0
BrianPugh/tamp,https://github.com/BrianPugh/tamp,53,JavaScript,1,3.2132060185185187,9.0
pnkraemer/probdiffeq,https://github.com/pnkraemer/probdiffeq,53,Python,1,3.8878125,0.0
Alphish/gm-community-toolbox,https://github.com/Alphish/gm-community-toolbox,52,Game Maker Language,1,22.195381944444446,18.0
cmannett85/arg_router,https://github.com/cmannett85/arg_router,52,C++,1,1.5216087962962963,0.0
gussmith23/lakeroad,https://github.com/gussmith23/lakeroad,52,Racket,1,4.8135763888888885,1.0
idrinth-api-bench/issues,https://github.com/idrinth-api-bench/issues,52,Unknown,1,3.9741666666666666,0.0
Doenet/math-expressions,https://github.com/Doenet/math-expressions,51,JavaScript,1,40.11105324074074,8.0
MetPX/sarracenia,https://github.com/MetPX/sarracenia,51,Python,1,3.9125462962962962,2.0
ukaea/PROCESS,https://github.com/ukaea/PROCESS,51,Python,1,0.13027777777777777,0.0
az-digital/az_quickstart,https://github.com/az-digital/az_quickstart,50,PHP,1,288.80895833333335,1.0
oceanprotocol/pdr-backend,https://github.com/oceanprotocol/pdr-backend,50,Python,1,0.02519675925925926,0.0
gnn-tracking/gnn_tracking,https://github.com/gnn-tracking/gnn_tracking,49,Python,1,0.07695601851851852,2.0
aristanetworks/cvprac,https://github.com/aristanetworks/cvprac,48,Python,1,26.1484375,0.0
idaholab/MontePy,https://github.com/idaholab/MontePy,48,Python,1,1.1895949074074075,2.0
prob-ml/bliss,https://github.com/prob-ml/bliss,48,Jupyter Notebook,1,0.1758912037037037,0.0
Actual-Chat/actual-chat,https://github.com/Actual-Chat/actual-chat,47,C#,1,0.17592592592592593,0.0
jruby/jruby-openssl,https://github.com/jruby/jruby-openssl,47,Java,1,2693.128576388889,5.0
Gilead-BioStats/gsm,https://github.com/Gilead-BioStats/gsm,46,R,1,9.771666666666667,0.0
elyra-ai/canvas,https://github.com/elyra-ai/canvas,46,JavaScript,1,0.018055555555555554,0.0
jfpedroza/neotest-elixir,https://github.com/jfpedroza/neotest-elixir,46,Lua,1,291.3733912037037,13.0
llm-proxy/llm-proxy,https://github.com/llm-proxy/llm-proxy,46,Python,1,6.8986226851851855,3.0
trufnetwork/kwil-db,https://github.com/trufnetwork/kwil-db,46,Go,1,2.434571759259259,3.0
r4ss/r4ss,https://github.com/r4ss/r4ss,45,R,1,367.68638888888887,4.0
streamethorg/streameth-platform,https://github.com/streamethorg/streameth-platform,45,TypeScript,1,20.809201388888887,2.0
LF-Decentralized-Trust-labs/paladin,https://github.com/LF-Decentralized-Trust-labs/paladin,44,Go,1,26.086412037037036,6.0
lhackel-tub/ConfigILM,https://github.com/lhackel-tub/ConfigILM,44,Python,1,3.0625,0.0
sbounmy/hongbao_bitcoin,https://github.com/sbounmy/hongbao_bitcoin,44,Ruby,1,5.916412037037037,0.0
LLMQuant/quant-mind,https://github.com/LLMQuant/quant-mind,43,Python,1,10.116770833333334,1.0
asapdiscovery/asapdiscovery,https://github.com/asapdiscovery/asapdiscovery,43,Python,1,1.9940856481481481,1.0
eclipse-apoapsis/ort-server,https://github.com/eclipse-apoapsis/ort-server,43,Kotlin,1,145.38394675925926,5.0
hackforla/HomeUniteUs,https://github.com/hackforla/HomeUniteUs,43,Python,1,112.89590277777778,4.0
heroku/libcnb.rs,https://github.com/heroku/libcnb.rs,43,Rust,1,530.8801851851852,3.0
veekaybee/gitfeed,https://github.com/veekaybee/gitfeed,43,Go,1,5.0020949074074075,1.0
croconut/godot-tester,https://github.com/croconut/godot-tester,42,GDScript,1,0.1795949074074074,2.0
rafaelvaloto/WindowsDualsenseUnreal,https://github.com/rafaelvaloto/WindowsDualsenseUnreal,42,C++,1,1.031261574074074,4.0
odilia-app/atspi,https://github.com/odilia-app/atspi,41,Rust,1,111.88137731481481,2.0
pixee/codemodder-python,https://github.com/pixee/codemodder-python,41,Python,1,1.9627199074074073,0.0
wp-cli/wp-cli-tests,https://github.com/wp-cli/wp-cli-tests,41,PHP,1,50.99969907407407,21.0
PrincetonUniversity/SPECFEMPP,https://github.com/PrincetonUniversity/SPECFEMPP,40,Fortran,1,5.91068287037037,0.0
SINTEF/dlite,https://github.com/SINTEF/dlite,40,C,1,0.12151620370370371,1.0
gyselax/gyselalibxx,https://github.com/gyselax/gyselalibxx,40,C++,1,42.71423611111111,4.0
opfab/operatorfabric-core,https://github.com/opfab/operatorfabric-core,40,TypeScript,1,35.283912037037034,0.0
DeSmart/dekick,https://github.com/DeSmart/dekick,39,Python,1,10.863217592592592,0.0
astronomy-commons/lsdb,https://github.com/astronomy-commons/lsdb,39,Python,1,0.8779976851851852,0.0
czbiohub-sf/iohub,https://github.com/czbiohub-sf/iohub,39,Python,1,154.9852314814815,7.0
dtscalibration/python-dts-calibration,https://github.com/dtscalibration/python-dts-calibration,39,Python,1,2.743877314814815,0.0
groq/mlagility,https://github.com/groq/mlagility,39,Python,1,15.909085648148148,4.0
microsoft/rego-cpp,https://github.com/microsoft/rego-cpp,39,C++,1,97.00371527777777,0.0
aptabase/aptabase-swift,https://github.com/aptabase/aptabase-swift,38,Swift,1,106.31538194444444,4.0
coiled/benchmarks,https://github.com/coiled/benchmarks,38,Python,1,1.9689351851851853,2.0
cucapra/pollen,https://github.com/cucapra/pollen,38,Rust,1,4.153356481481482,6.0
readthedocs/addons,https://github.com/readthedocs/addons,38,JavaScript,1,99.08416666666666,5.0
stfc/janus-core,https://github.com/stfc/janus-core,38,Python,1,33.01032407407408,7.0
baking-bad/bcdhub,https://github.com/baking-bad/bcdhub,37,Go,1,61.39949074074074,5.0
codeforpdx/PASS,https://github.com/codeforpdx/PASS,37,JavaScript,1,38.259988425925926,12.0
genomic-medicine-sweden/nallo,https://github.com/genomic-medicine-sweden/nallo,36,Nextflow,1,35.12287037037037,0.0
svalinn/parastell,https://github.com/svalinn/parastell,36,Python,1,7.77587962962963,1.0
synergy-design-system/synergy-design-system,https://github.com/synergy-design-system/synergy-design-system,36,TypeScript,1,0.027141203703703702,0.0
All-Hands-AI/agent-sdk,https://github.com/All-Hands-AI/agent-sdk,35,Python,1,0.9927893518518518,7.0
PTB-MR/mrpro,https://github.com/PTB-MR/mrpro,35,Python,1,44.655462962962964,1.0
macro128/pdm-conda,https://github.com/macro128/pdm-conda,35,Python,1,4.228113425925926,4.0
proxystore/proxystore,https://github.com/proxystore/proxystore,35,Python,1,0.12170138888888889,2.0
Kairum-Labs/should,https://github.com/Kairum-Labs/should,34,Go,1,1.1074652777777778,1.0
aai-institute/continuiti,https://github.com/aai-institute/continuiti,34,Python,1,1.0637847222222223,0.0
aazuspan/eerepr,https://github.com/aazuspan/eerepr,34,Python,1,142.74229166666666,0.0
ammarhakim/gkeyll,https://github.com/ammarhakim/gkeyll,34,C,1,30.021539351851853,5.0
chrisguidry/pytest-opentelemetry,https://github.com/chrisguidry/pytest-opentelemetry,34,Python,1,5.6679050925925925,5.0
heroku/hatchet,https://github.com/heroku/hatchet,34,Ruby,1,777.1269907407408,3.0
npm/template-oss,https://github.com/npm/template-oss,34,JavaScript,1,10.033368055555556,6.0
pingcap/ticdc,https://github.com/pingcap/ticdc,34,Go,1,2.825717592592593,0.0
rubyforgood/stocks-in-the-future,https://github.com/rubyforgood/stocks-in-the-future,34,Ruby,1,19.298229166666665,10.0
wouterpeere/GHEtool,https://github.com/wouterpeere/GHEtool,34,Python,1,1.7728819444444444,2.0
nipoppy/nipoppy,https://github.com/nipoppy/nipoppy,33,Python,1,14.022418981481481,2.0
prem-research/prem-operator,https://github.com/prem-research/prem-operator,33,Go,1,18.238854166666666,2.0
eclipse-gef/gef-classic,https://github.com/eclipse-gef/gef-classic,32,Java,1,8.269328703703703,16.0
GEMDAT-repos/GEMDAT,https://github.com/GEMDAT-repos/GEMDAT,31,Python,1,0.059236111111111114,1.0
bazed-editor/bazed,https://github.com/bazed-editor/bazed,31,Rust,1,4.365486111111111,0.0
cellarium-ai/cellarium-ml,https://github.com/cellarium-ai/cellarium-ml,31,Jupyter Notebook,1,1.144988425925926,0.0
interTwin-eu/itwinai,https://github.com/interTwin-eu/itwinai,31,Python,1,5.0661805555555555,0.0
metno/pyaerocom,https://github.com/metno/pyaerocom,31,Python,1,2.8712037037037037,4.0
web-vision/deepltranslate-core,https://github.com/web-vision/deepltranslate-core,31,PHP,1,1.4337037037037037,0.0
TheRacetrack/racetrack,https://github.com/TheRacetrack/racetrack,30,Python,1,91.24667824074074,2.0
architect/tap-arc,https://github.com/architect/tap-arc,30,JavaScript,1,675.7192824074074,1.0
hiero-ledger/hiero-block-node,https://github.com/hiero-ledger/hiero-block-node,30,Java,1,92.1667361111111,1.0
madgraph5/madgraph4gpu,https://github.com/madgraph5/madgraph4gpu,30,Fortran,1,1.8083680555555555,9.0
Medical-Event-Data-Standard/MEDS-DEV,https://github.com/Medical-Event-Data-Standard/MEDS-DEV,29,Python,1,30.017662037037038,0.0
RailtownAI/railtracks,https://github.com/RailtownAI/railtracks,29,Python,1,19.05292824074074,2.0
oceanmodeling/searvey,https://github.com/oceanmodeling/searvey,29,Python,1,27.072708333333335,16.0
John0n1/ON1Builder,https://github.com/John0n1/ON1Builder,28,Python,1,0.01579861111111111,0.0
Nsidorenco/neotest-vstest,https://github.com/Nsidorenco/neotest-vstest,28,Lua,1,43.85662037037037,33.0
PolyMeilex/sctk-adwaita,https://github.com/PolyMeilex/sctk-adwaita,28,Rust,1,59.26915509259259,0.0
UCL/TLOmodel,https://github.com/UCL/TLOmodel,28,Python,1,361.7815509259259,0.0
arpadbuermen/OpenVAF,https://github.com/arpadbuermen/OpenVAF,28,Rust,1,365.85850694444446,6.0
munichbughunter/SevenFacette,https://github.com/munichbughunter/SevenFacette,28,Kotlin,1,678.2619560185185,1.0
syssi/esphome-daly-bms,https://github.com/syssi/esphome-daly-bms,28,C++,1,5.937835648148148,13.0
devonfw/IDEasy,https://github.com/devonfw/IDEasy,27,Java,1,6.501655092592593,1.0
neuroinformatics-unit/datashuttle,https://github.com/neuroinformatics-unit/datashuttle,27,Python,1,107.88934027777778,4.0
signalsciences/terraform-provider-sigsci,https://github.com/signalsciences/terraform-provider-sigsci,27,Go,1,204.32622685185186,1.0
vegaprotocol/frontend-monorepo,https://github.com/vegaprotocol/frontend-monorepo,27,TypeScript,1,20.09857638888889,1.0
BSC-ES/autosubmit,https://github.com/BSC-ES/autosubmit,25,Python,1,13.085902777777777,1.0
Basiiii/Profit-Taker-Analytics,https://github.com/Basiiii/Profit-Taker-Analytics,25,Dart,1,2.689560185185185,0.0
entropyxyz/crypto-primes,https://github.com/entropyxyz/crypto-primes,25,Rust,1,41.90366898148148,0.0
ilastik/ilastik4ij,https://github.com/ilastik/ilastik4ij,25,Java,1,5.962488425925926,6.0
kuutamolabs/kld,https://github.com/kuutamolabs/kld,25,Rust,1,6.085671296296296,0.0
openzim/python-scraperlib,https://github.com/openzim/python-scraperlib,25,Python,1,117.60327546296297,8.0
stackabletech/kafka-operator,https://github.com/stackabletech/kafka-operator,25,Rust,1,320.09140046296295,15.0
connorivy/DotWrap,https://github.com/connorivy/DotWrap,24,C#,1,0.20945601851851853,0.0
dandi/dandi-cli,https://github.com/dandi/dandi-cli,24,Python,1,316.06892361111113,17.0
encointer/encointer-wallet-flutter,https://github.com/encointer/encointer-wallet-flutter,24,Dart,1,13.064872685185184,0.0
ourjapanlife/findadoc-web,https://github.com/ourjapanlife/findadoc-web,24,Vue,1,121.05543981481482,0.0
python-trio/flake8-async,https://github.com/python-trio/flake8-async,24,Python,1,23.341666666666665,1.0
eisop/checker-framework,https://github.com/eisop/checker-framework,23,Java,1,217.55930555555557,0.0
glotzerlab/coxeter,https://github.com/glotzerlab/coxeter,23,Python,1,5.697337962962963,1.0
haesleinhuepf/human-eval-bia,https://github.com/haesleinhuepf/human-eval-bia,23,Jupyter Notebook,1,3.960138888888889,2.0
pharo-graphics/Roassal,https://github.com/pharo-graphics/Roassal,23,Smalltalk,1,1.8624305555555556,0.0
rosflight/rosplane,https://github.com/rosflight/rosplane,23,C++,1,16.94878472222222,2.0
sibyl-dev/pyreal,https://github.com/sibyl-dev/pyreal,23,Jupyter Notebook,1,110.76582175925925,0.0
tangle-network/relayer,https://github.com/tangle-network/relayer,23,Rust,1,36.06747685185185,1.0
vfarcic/youtube-automation,https://github.com/vfarcic/youtube-automation,23,Go,1,1.360787037037037,2.0
AntelopeIO/spring,https://github.com/AntelopeIO/spring,22,C++,1,0.3411689814814815,0.0
FalkorDB/falkordb-ts,https://github.com/FalkorDB/falkordb-ts,22,TypeScript,1,1.0487152777777777,0.0
Fantom-foundation/Carmen,https://github.com/Fantom-foundation/Carmen,22,Go,1,1.7718518518518518,0.0
SimVascular/svMultiPhysics,https://github.com/SimVascular/svMultiPhysics,22,C++,1,0.2802546296296296,4.0
acteng/atip,https://github.com/acteng/atip,22,Svelte,1,22.781099537037036,1.0
brainglobe/brainrender-napari,https://github.com/brainglobe/brainrender-napari,22,Python,1,1.0217245370370371,1.0
defold/extension-iap,https://github.com/defold/extension-iap,22,Java,1,11.240092592592593,0.0
dzbarsky/rules_itest,https://github.com/dzbarsky/rules_itest,22,Go,1,0.6839236111111111,1.0
openpharma/crmPack,https://github.com/openpharma/crmPack,22,HTML,1,3.0580671296296296,0.0
rehearsal-js/rehearsal-js,https://github.com/rehearsal-js/rehearsal-js,22,TypeScript,1,0.08737268518518519,0.0
tari-project/tari-crypto,https://github.com/tari-project/tari-crypto,22,Rust,1,68.7611111111111,0.0
vincenthz/hs-crypto-cipher,https://github.com/vincenthz/hs-crypto-cipher,22,Haskell,1,4126.7096875,10.0
volodya-lombrozo/jtcop,https://github.com/volodya-lombrozo/jtcop,22,Java,1,0.7079050925925926,2.0
DestinE-Climate-DT/AQUA,https://github.com/DestinE-Climate-DT/AQUA,21,Python,1,1.0785879629629629,6.0
Lombiq/UI-Testing-Toolbox,https://github.com/Lombiq/UI-Testing-Toolbox,21,C#,1,4.839143518518519,9.0
NOAA-EMC/NCEPLIBS-g2c,https://github.com/NOAA-EMC/NCEPLIBS-g2c,21,C,1,0.7812037037037037,1.0
UWOrbital/OBC-firmware,https://github.com/UWOrbital/OBC-firmware,21,C,1,64.55701388888889,2.0
VerifyTests/Verify.Xaml,https://github.com/VerifyTests/Verify.Xaml,21,C#,1,26.708217592592593,0.0
penumbra-zone/web,https://github.com/penumbra-zone/web,21,TypeScript,1,3.661400462962963,0.0
rparini/cxroots,https://github.com/rparini/cxroots,21,Python,1,149.6822222222222,0.0
uscuni/simplification,https://github.com/uscuni/simplification,21,Jupyter Notebook,1,10.634618055555556,0.0
zkFold/symbolic,https://github.com/zkFold/symbolic,21,Haskell,1,5.967430555555556,0.0
ChAoSUnItY/Ka-Pi,https://github.com/ChAoSUnItY/Ka-Pi,20,Rust,1,8.20431712962963,1.0
NethermindEth/condor-rs,https://github.com/NethermindEth/condor-rs,20,Rust,1,1.2786805555555556,0.0
OndrejSladky/fmsi,https://github.com/OndrejSladky/fmsi,20,C++,1,31.38894675925926,6.0
PingCAP-QE/ci,https://github.com/PingCAP-QE/ci,20,Groovy,1,59.06344907407407,0.0
diazona/setuptools-pyproject-migration,https://github.com/diazona/setuptools-pyproject-migration,20,Python,1,1.6552546296296295,0.0
fractal-analytics-platform/fractal-tasks-core,https://github.com/fractal-analytics-platform/fractal-tasks-core,20,Python,1,6.928321759259259,9.0
Greenstand/treetracker-wallet-app,https://github.com/Greenstand/treetracker-wallet-app,19,TypeScript,1,22.74017361111111,2.0
brainglobe/cellfinder-core,https://github.com/brainglobe/cellfinder-core,19,Python,1,22.7365625,1.0
crocs-muni/sec-certs,https://github.com/crocs-muni/sec-certs,19,Jupyter Notebook,1,0.8452083333333333,1.0
hygoni/precise-leak-sanitizer,https://github.com/hygoni/precise-leak-sanitizer,19,LLVM,1,17.69388888888889,0.0
nautobot/cookiecutter-nautobot-app,https://github.com/nautobot/cookiecutter-nautobot-app,19,Python,1,214.8879398148148,5.0
saintedlama/toggl-client,https://github.com/saintedlama/toggl-client,19,JavaScript,1,11.616712962962962,0.0
skupperproject/skupper-router,https://github.com/skupperproject/skupper-router,19,C,1,80.76925925925926,3.0
tiacsys/bridle,https://github.com/tiacsys/bridle,19,C,1,0.2950347222222222,1.0
zerocracy/judges-action,https://github.com/zerocracy/judges-action,19,Ruby,1,3.6617361111111113,2.0
Akuli/jou,https://github.com/Akuli/jou,18,Python,1,0.25797453703703704,0.0
FlowFuse/device-agent,https://github.com/FlowFuse/device-agent,18,JavaScript,1,22.621886574074075,12.0
GSA/notifications-api,https://github.com/GSA/notifications-api,18,Python,1,12.999664351851852,1.0
LPSim/backend,https://github.com/LPSim/backend,18,Python,1,1.4335879629629629,3.0
borgbackup/borgstore,https://github.com/borgbackup/borgstore,18,Python,1,0.8021527777777778,2.0
flyvy-verifier/flyvy,https://github.com/flyvy-verifier/flyvy,18,Rust,1,0.7559837962962963,1.0
khasinski/rails-awesome-tests,https://github.com/khasinski/rails-awesome-tests,18,Unknown,1,15.800532407407408,3.0
laipz8200/anime-librarian,https://github.com/laipz8200/anime-librarian,18,Python,1,0.004849537037037037,0.0
m4opt/m4opt,https://github.com/m4opt/m4opt,18,Python,1,0.06898148148148148,5.0
wright-group/WrightTools,https://github.com/wright-group/WrightTools,18,Python,1,3.399814814814815,2.0
IObundle/py2hwsw,https://github.com/IObundle/py2hwsw,17,Python,1,0.4498726851851852,2.0
Jelly-RDF/pyjelly,https://github.com/Jelly-RDF/pyjelly,17,Python,1,0.15307870370370372,0.0
SyneRBI/SIRF-SuperBuild,https://github.com/SyneRBI/SIRF-SuperBuild,17,CMake,1,546.6336574074074,5.0
Thrillberg/imperial,https://github.com/Thrillberg/imperial,17,JavaScript,1,4.726516203703704,5.0
aabharya/twitter-fast-api,https://github.com/aabharya/twitter-fast-api,17,Python,1,0.3781597222222222,0.0
buildkite/test-engine-client,https://github.com/buildkite/test-engine-client,17,Go,1,37.17587962962963,1.0
cfpb/hmda-frontend,https://github.com/cfpb/hmda-frontend,17,JavaScript,1,3.891585648148148,0.0
flatironinstitute/walnuts,https://github.com/flatironinstitute/walnuts,17,C++,1,2.293252314814815,3.0
jenkins-infra/helpdesk,https://github.com/jenkins-infra/helpdesk,17,Shell,1,156.761875,29.0
mqcomplab/Fanpy,https://github.com/mqcomplab/Fanpy,17,Python,1,84.92105324074075,1.0
oasisprotocol/nexus,https://github.com/oasisprotocol/nexus,17,Go,1,0.891724537037037,0.0
pimcore/admin-ui-classic-bundle,https://github.com/pimcore/admin-ui-classic-bundle,17,JavaScript,1,3.858912037037037,1.0
pyladies/pyladiescon-portal,https://github.com/pyladies/pyladiescon-portal,17,Python,1,53.170069444444444,0.0
rgommers/pixi-dev-scipystack,https://github.com/rgommers/pixi-dev-scipystack,17,Shell,1,29.962881944444444,0.0
zingolabs/zaino,https://github.com/zingolabs/zaino,17,Rust,1,9.538125,3.0
NationalLibraryOfNorway/ngx-mime,https://github.com/NationalLibraryOfNorway/ngx-mime,16,EJS,1,1.1273032407407408,0.0
Rub-a-Dab-Dub/credora,https://github.com/Rub-a-Dab-Dub/credora,16,TypeScript,1,20.061157407407407,18.0
adobe/aepsdk-edge-ios,https://github.com/adobe/aepsdk-edge-ios,16,Swift,1,8.918298611111112,1.0
bebleo/smtpdfix,https://github.com/bebleo/smtpdfix,16,Python,1,0.03960648148148148,0.0
boltlabs-inc/tss-ecdsa,https://github.com/boltlabs-inc/tss-ecdsa,16,Rust,1,9.719583333333333,0.0
fitbenchmarking/fitbenchmarking,https://github.com/fitbenchmarking/fitbenchmarking,16,Python,1,12.8209375,0.0
humhub/cfiles,https://github.com/humhub/cfiles,16,PHP,1,28.110069444444445,6.0
i4Ds/Karabo-Pipeline,https://github.com/i4Ds/Karabo-Pipeline,16,Python,1,2.305509259259259,1.0
janus-idp/operator,https://github.com/janus-idp/operator,16,Go,1,123.695625,3.0
kampanosg/lazytest,https://github.com/kampanosg/lazytest,16,Go,1,28.562071759259258,0.0
kartoza/django-bims,https://github.com/kartoza/django-bims,16,JavaScript,1,103.8664699074074,20.0
near/mpc,https://github.com/near/mpc,16,Rust,1,1.1775347222222223,2.0
KaotoIO/vscode-kaoto,https://github.com/KaotoIO/vscode-kaoto,15,TypeScript,1,4.901944444444444,0.0
cidgoh/VIRUS-MVP,https://github.com/cidgoh/VIRUS-MVP,15,Python,1,287.12775462962964,3.0
phnx-im/infra,https://github.com/phnx-im/infra,15,Rust,1,132.25064814814814,0.0
scroll-tech/reth,https://github.com/scroll-tech/reth,15,Rust,1,70.92174768518518,11.0
th3cyb3rhub/subscout,https://github.com/th3cyb3rhub/subscout,15,Python,1,0.046516203703703705,1.0
Agent-Hellboy/mcp-server-fuzzer,https://github.com/Agent-Hellboy/mcp-server-fuzzer,14,Python,1,0.633275462962963,1.0
Git-on-my-level/zcc,https://github.com/Git-on-my-level/zcc,14,TypeScript,1,0.1660185185185185,3.0
HobnobMancer/cazy_webscraper,https://github.com/HobnobMancer/cazy_webscraper,14,Python,1,27.946064814814815,2.0
bastian2001/Kolibri-FC,https://github.com/bastian2001/Kolibri-FC,14,TypeScript,1,23.13740740740741,2.0
civictechdc/mango-tango-cli,https://github.com/civictechdc/mango-tango-cli,14,Python,1,258.1035185185185,2.0
datacite/lupo,https://github.com/datacite/lupo,14,Ruby,1,0.08388888888888889,2.0
jcayers20/mkdocs-autoapi,https://github.com/jcayers20/mkdocs-autoapi,14,Python,1,1.5898726851851852,0.0
khive-ai/khive.d,https://github.com/khive-ai/khive.d,14,Python,1,3.7832175925925924,1.0
lax1dude/eagler-binary-tools,https://github.com/lax1dude/eagler-binary-tools,14,Java,1,0.12943287037037038,0.0
mgautierfr/rustest,https://github.com/mgautierfr/rustest,14,Rust,1,8.029953703703704,0.0
revanite-io/pvtr-github-repo,https://github.com/revanite-io/pvtr-github-repo,14,Go,1,10.431365740740741,4.0
thunderbird/thunderbird-accounts,https://github.com/thunderbird/thunderbird-accounts,14,Python,1,4.67542824074074,8.0
zazuko/cube-creator,https://github.com/zazuko/cube-creator,14,TypeScript,1,41.804780092592594,2.0
Kattis/problem-package-format,https://github.com/Kattis/problem-package-format,13,CUE,1,260.84787037037034,8.0
PolicyEngine/policyengine-api,https://github.com/PolicyEngine/policyengine-api,13,Python,1,167.06534722222221,1.0
cmu-delphi/epiprocess,https://github.com/cmu-delphi/epiprocess,13,R,1,0.32761574074074074,2.0
daft-engineers/vocoder,https://github.com/daft-engineers/vocoder,13,C++,1,6.039722222222222,0.0
damap-org/damap-frontend,https://github.com/damap-org/damap-frontend,13,TypeScript,1,47.11623842592593,0.0
equinor/everest,https://github.com/equinor/everest,13,Python,1,24.160451388888887,0.0
gohypergiant/standard-toolkit,https://github.com/gohypergiant/standard-toolkit,13,TypeScript,1,38.18931712962963,1.0
linux-test-project/kirk,https://github.com/linux-test-project/kirk,13,Python,1,9.632627314814815,1.0
open-contracting/kingfisher-collect,https://github.com/open-contracting/kingfisher-collect,13,Python,1,1309.8069328703705,8.0
process-analytics/bpmn-visualization-pm4py,https://github.com/process-analytics/bpmn-visualization-pm4py,13,JavaScript,1,4.075590277777778,0.0
staglibrary/stag,https://github.com/staglibrary/stag,13,C++,1,5.825208333333333,0.0
yiisoft/data-db,https://github.com/yiisoft/data-db,13,PHP,1,298.1826273148148,0.0
CMakePP/CMakeTest,https://github.com/CMakePP/CMakeTest,12,CMake,1,35.80450231481481,6.0
Cosmoglobe/zodipy,https://github.com/Cosmoglobe/zodipy,12,Python,1,0.7977893518518518,0.0
Doom9527/aristotle-webservice,https://github.com/Doom9527/aristotle-webservice,12,Java,1,1.8470717592592591,0.0
MeltanoLabs/target-postgres,https://github.com/MeltanoLabs/target-postgres,12,Python,1,172.1770138888889,0.0
NCIOCPL/cgov-digital-platform,https://github.com/NCIOCPL/cgov-digital-platform,12,PHP,1,454.06200231481483,3.0
brainless/nocodo,https://github.com/brainless/nocodo,12,Rust,1,1.7262152777777777,1.0
canonical/jubilant,https://github.com/canonical/jubilant,12,Python,1,20.22224537037037,8.0
cardano-hydrozoa/hydrozoa,https://github.com/cardano-hydrozoa/hydrozoa,12,Scala,1,19.894606481481482,0.0
cellcanvas/cellcanvas-prototype,https://github.com/cellcanvas/cellcanvas-prototype,12,Python,1,33.89572916666667,3.0
gyorilab/indra_cogex,https://github.com/gyorilab/indra_cogex,12,Jupyter Notebook,1,9.046689814814815,0.0
h1alexbel/fakehub,https://github.com/h1alexbel/fakehub,12,Rust,1,12.811481481481481,0.0
kyma-project/lifecycle-manager,https://github.com/kyma-project/lifecycle-manager,12,Go,1,6.045729166666667,1.0
lukiod/CodeConclave,https://github.com/lukiod/CodeConclave,12,JavaScript,1,2.3504050925925926,2.0
nandemo-ya/kecs,https://github.com/nandemo-ya/kecs,12,Go,1,0.06055555555555556,0.0
Aaronontheweb/freshdesk-cli,https://github.com/Aaronontheweb/freshdesk-cli,11,C#,1,0.08296296296296296,0.0
Luthaf/wigners,https://github.com/Luthaf/wigners,11,Rust,1,46.66383101851852,2.0
ZettaAI/zetta_utils,https://github.com/ZettaAI/zetta_utils,11,Jupyter Notebook,1,5.185960648148148,1.0
carpentriesoffline/offlinedatasci,https://github.com/carpentriesoffline/offlinedatasci,11,Python,1,58.09090277777778,1.0
dhyansraj/mcp-mesh,https://github.com/dhyansraj/mcp-mesh,11,Python,1,0.006840277777777778,1.0
ejh243/BrainFANS,https://github.com/ejh243/BrainFANS,11,R,1,0.0021875,0.0
fvtt-fria-ligan/yearzero-combat-fvtt,https://github.com/fvtt-fria-ligan/yearzero-combat-fvtt,11,JavaScript,1,3.2754861111111113,1.0
jump-dev/SDPA.jl,https://github.com/jump-dev/SDPA.jl,11,Julia,1,1406.522025462963,9.0
project-origin/registry,https://github.com/project-origin/registry,11,C#,1,30.943877314814817,5.0
tijlleenders/ZinZen-scheduler,https://github.com/tijlleenders/ZinZen-scheduler,11,Rust,1,135.58517361111112,4.0
turbot/steampipe-plugin-cloudflare,https://github.com/turbot/steampipe-plugin-cloudflare,11,Go,1,13.84144675925926,0.0
Netcracker/qubership-apihub,https://github.com/Netcracker/qubership-apihub,10,Shell,1,1.0812847222222222,2.0
cpp-lln-lab/bidspm,https://github.com/cpp-lln-lab/bidspm,10,MATLAB,1,2.7730439814814813,1.0
cxcsds/ciao-contrib,https://github.com/cxcsds/ciao-contrib,10,Python,1,18.12002314814815,0.0
duqtools/duqtools,https://github.com/duqtools/duqtools,10,Jupyter Notebook,1,0.1983564814814815,2.0
exasol/exasol-testcontainers,https://github.com/exasol/exasol-testcontainers,10,Java,1,0.9166898148148148,0.0
fix-project/fix,https://github.com/fix-project/fix,10,C++,1,6.062407407407408,0.0
hackforla/peopledepot,https://github.com/hackforla/peopledepot,10,Python,1,35.16685185185185,2.0
